#time	ya(t)	yb(t)
187.955000 14547284574.839235 0.100000
187.960000 14554560035.840334 0.100000
187.965000 14561839135.481516 0.100000
187.970000 14569121875.582558 0.100000
187.975000 14576408257.964146 0.100000
187.980000 14583698284.447872 0.100000
187.985000 14590991956.856247 0.100000
187.990000 14598289277.012686 0.100000
187.995000 14605590246.741520 0.100000
188.000000 14612894867.867992 0.100000
188.005000 14620203142.218258 0.100000
188.010000 14627515071.619385 0.100000
188.015000 14634830657.899357 0.100000
188.020000 14642149902.887070 0.100000
188.025000 14649472808.412334 0.100000
188.030000 14656799376.305878 0.100000
188.035000 14664129608.399342 0.100000
188.040000 14671463506.525284 0.100000
188.045000 14678801072.517178 0.100000
188.050000 14686142308.209417 0.100000
188.055000 14693487215.437309 0.100000
188.060000 14700835796.037083 0.100000
188.065000 14708188051.845881 0.100000
188.070000 14715543984.701769 0.100000
188.075000 14722903596.443729 0.100000
188.080000 14730266888.911667 0.100000
188.085000 14737633863.946404 0.100000
188.090000 14745004523.389683 0.100000
188.095000 14752378869.084169 0.100000
188.100000 14759756902.873449 0.100000
188.105000 14767138626.602032 0.100000
188.110000 14774524042.115349 0.100000
188.115000 14781913151.259752 0.100000
188.120000 14789305955.882521 0.100000
188.125000 14796702457.831856 0.100000
188.130000 14804102658.956882 0.100000
188.135000 14811506561.107651 0.100000
188.140000 14818914166.135136 0.100000
188.145000 14826325475.891239 0.100000
188.150000 14833740492.228790 0.100000
188.155000 14841159217.001541 0.100000
188.160000 14848581652.064173 0.100000
188.165000 14856007799.272295 0.100000
188.170000 14863437660.482445 0.100000
188.175000 14870871237.552088 0.100000
188.180000 14878308532.339617 0.100000
188.185000 14885749546.704357 0.100000
188.190000 14893194282.506561 0.100000
188.195000 14900642741.607414 0.100000
188.200000 14908094925.869030 0.100000
188.205000 14915550837.154455 0.100000
188.210000 14923010477.327667 0.100000
188.215000 14930473848.253576 0.100000
188.220000 14937940951.798025 0.100000
188.225000 14945411789.827789 0.100000
188.230000 14952886364.210579 0.100000
188.235000 14960364676.815037 0.100000
188.240000 14967846729.510742 0.100000
188.245000 14975332524.168207 0.100000
188.250000 14982822062.658882 0.100000
188.255000 14990315346.855150 0.100000
188.260000 14997812378.630333 0.100000
188.265000 15005313159.858688 0.100000
188.270000 15012817692.415413 0.100000
188.275000 15020325978.176638 0.100000
188.280000 15027838019.019436 0.100000
188.285000 15035353816.821817 0.100000
188.290000 15042873373.462730 0.100000
188.295000 15050396690.822065 0.100000
188.300000 15057923770.780651 0.100000
188.305000 15065454615.220259 0.100000
188.310000 15072989226.023598 0.100000
188.315000 15080527605.074322 0.100000
188.320000 15088069754.257027 0.100000
188.325000 15095615675.457249 0.100000
188.330000 15103165370.561468 0.100000
188.335000 15110718841.457109 0.100000
188.340000 15118276090.032539 0.100000
188.345000 15125837118.177071 0.100000
188.350000 15133401927.780960 0.100000
188.355000 15140970520.735411 0.100000
188.360000 15148542898.932570 0.100000
188.365000 15156119064.265532 0.100000
188.370000 15163699018.628340 0.100000
188.375000 15171282763.915981 0.100000
188.380000 15178870302.024393 0.100000
188.385000 15186461634.850458 0.100000
188.390000 15194056764.292011 0.100000
188.395000 15201655692.247835 0.100000
188.400000 15209258420.617661 0.100000
188.405000 15216864951.302172 0.100000
188.410000 15224475286.202999 0.100000
188.415000 15232089427.222727 0.100000
188.420000 15239707376.264891 0.100000
188.425000 15247329135.233978 0.100000
188.430000 15254954706.035429 0.100000
188.435000 15262584090.575636 0.100000
188.440000 15270217290.761946 0.100000
188.445000 15277854308.502657 0.100000
188.450000 15285495145.707026 0.100000
188.455000 15293139804.285259 0.100000
188.460000 15300788286.148525 0.100000
188.465000 15308440593.208942 0.100000
188.470000 15316096727.379587 0.100000
188.475000 15323756690.574493 0.100000
188.480000 15331420484.708652 0.100000
188.485000 15339088111.698011 0.100000
188.490000 15346759573.459478 0.100000
188.495000 15354434871.910919 0.100000
188.500000 15362114008.971157 0.100000
188.505000 15369796986.559978 0.100000
188.510000 15377483806.598125 0.100000
188.515000 15385174471.007305 0.100000
188.520000 15392868981.710182 0.100000
188.525000 15400567340.630384 0.100000
188.530000 15408269549.692503 0.100000
188.535000 15415975610.822088 0.100000
188.540000 15423685525.945658 0.100000
188.545000 15431399296.990688 0.100000
188.550000 15439116925.885624 0.100000
188.555000 15446838414.559872 0.100000
188.560000 15454563764.943802 0.100000
188.565000 15462292978.968754 0.100000
188.570000 15470026058.567032 0.100000
188.575000 15477763005.671906 0.100000
188.580000 15485503822.217611 0.100000
188.585000 15493248510.139353 0.100000
188.590000 15500997071.373302 0.100000
188.595000 15508749507.856602 0.100000
188.600000 15516505821.527357 0.100000
188.605000 15524266014.324650 0.100000
188.610000 15532030088.188526 0.100000
188.615000 15539798045.060005 0.100000
188.620000 15547569886.881077 0.100000
188.625000 15555345615.594702 0.100000
188.630000 15563125233.144812 0.100000
188.635000 15570908741.476311 0.100000
188.640000 15578696142.535076 0.100000
188.645000 15586487438.267958 0.100000
188.650000 15594282630.622780 0.100000
188.655000 15602081721.548342 0.100000
188.660000 15609884712.994415 0.100000
188.665000 15617691606.911749 0.100000
188.670000 15625502405.252066 0.100000
188.675000 15633317109.968065 0.100000
188.680000 15641135723.013422 0.100000
188.685000 15648958246.342793 0.100000
188.690000 15656784681.911806 0.100000
188.695000 15664615031.677071 0.100000
188.700000 15672449297.596174 0.100000
188.705000 15680287481.627686 0.100000
188.710000 15688129585.731148 0.100000
188.715000 15695975611.867088 0.100000
188.720000 15703825561.997013 0.100000
188.725000 15711679438.083410 0.100000
188.730000 15719537242.089748 0.100000
188.735000 15727398975.980480 0.100000
188.740000 15735264641.721037 0.100000
188.745000 15743134241.277836 0.100000
188.750000 15751007776.618279 0.100000
188.755000 15758885249.710747 0.100000
188.760000 15766766662.524609 0.100000
188.765000 15774652017.030220 0.100000
188.770000 15782541315.198917 0.100000
188.775000 15790434559.003025 0.100000
188.780000 15798331750.415855 0.100000
188.785000 15806232891.411705 0.100000
188.790000 15814137983.965860 0.100000
188.795000 15822047030.054594 0.100000
188.800000 15829960031.655167 0.100000
188.805000 15837876990.745831 0.100000
188.810000 15845797909.305824 0.100000
188.815000 15853722789.315378 0.100000
188.820000 15861651632.755713 0.100000
188.825000 15869584441.609037 0.100000
188.830000 15877521217.858555 0.100000
188.835000 15885461963.488459 0.100000
188.840000 15893406680.483936 0.100000
188.845000 15901355370.831167 0.100000
188.850000 15909308036.517324 0.100000
188.855000 15917264679.530573 0.100000
188.860000 15925225301.860075 0.100000
188.865000 15933189905.495985 0.100000
188.870000 15941158492.429455 0.100000
188.875000 15949131064.652630 0.100000
188.880000 15957107624.158655 0.100000
188.885000 15965088172.941669 0.100000
188.890000 15973072712.996809 0.100000
188.895000 15981061246.320211 0.100000
188.900000 15989053774.909008 0.100000
188.905000 15997050300.761332 0.100000
188.910000 16005050825.876314 0.100000
188.915000 16013055352.254086 0.100000
188.920000 16021063881.895779 0.100000
188.925000 16029076416.803526 0.100000
188.930000 16037092958.980461 0.100000
188.935000 16045113510.430719 0.100000
188.940000 16053138073.159439 0.100000
188.945000 16061166649.172760 0.100000
188.950000 16069199240.477827 0.100000
188.955000 16077235849.082788 0.100000
188.960000 16085276476.996796 0.100000
188.965000 16093321126.230005 0.100000
188.970000 16101369798.793581 0.100000
188.975000 16109422496.699690 0.100000
188.980000 16117479221.961506 0.100000
188.985000 16125539976.593212 0.100000
188.990000 16133604762.609997 0.100000
188.995000 16141673582.028055 0.100000
189.000000 16149746436.864594 0.100000
189.005000 16157823329.137825 0.100000
189.010000 16165904260.866974 0.100000
189.015000 16173989234.072271 0.100000
189.020000 16182078250.774961 0.100000
189.025000 16190171312.997299 0.100000
189.030000 16198268422.762548 0.100000
189.035000 16206369582.094988 0.100000
189.040000 16214474793.019909 0.100000
189.045000 16222584057.563612 0.100000
189.050000 16230697377.753414 0.100000
189.055000 16238814755.617645 0.100000
189.060000 16246936193.185650 0.100000
189.065000 16255061692.487787 0.100000
189.070000 16263191255.555431 0.100000
189.075000 16271324884.420975 0.100000
189.080000 16279462581.117825 0.100000
189.085000 16287604347.680405 0.100000
189.090000 16295750186.144156 0.100000
189.095000 16303900098.545538 0.100000
189.100000 16312054086.922029 0.100000
189.105000 16320212153.312128 0.100000
189.110000 16328374299.755350 0.100000
189.115000 16336540528.292233 0.100000
189.120000 16344710840.964333 0.100000
189.125000 16352885239.814228 0.100000
189.130000 16361063726.885517 0.100000
189.135000 16369246304.222824 0.100000
189.140000 16377432973.871792 0.100000
189.145000 16385623737.879089 0.100000
189.150000 16393818598.292406 0.100000
189.155000 16402017557.160458 0.100000
189.160000 16410220616.532984 0.100000
189.165000 16418427778.460751 0.100000
189.170000 16426639044.995546 0.100000
189.175000 16434854418.190189 0.100000
189.180000 16443073900.098522 0.100000
189.185000 16451297492.775415 0.100000
189.190000 16459525198.276768 0.100000
189.195000 16467757018.659506 0.100000
189.200000 16475992955.981585 0.100000
189.205000 16484233012.301987 0.100000
189.210000 16492477189.680729 0.100000
189.215000 16500725490.178854 0.100000
189.220000 16508977915.858438 0.100000
189.225000 16517234468.782587 0.100000
189.230000 16525495151.015438 0.100000
189.235000 16533759964.622164 0.100000
189.240000 16542028911.668966 0.100000
189.245000 16550301994.223083 0.100000
189.250000 16558579214.352785 0.100000
189.255000 16566860574.127377 0.100000
189.260000 16575146075.617199 0.100000
189.265000 16583435720.893625 0.100000
189.270000 16591729512.029068 0.100000
189.275000 16600027451.096975 0.100000
189.280000 16608329540.171833 0.100000
189.285000 16616635781.329161 0.100000
189.290000 16624946176.645521 0.100000
189.295000 16633260728.198513 0.100000
189.300000 16641579438.066772 0.100000
189.305000 16649902308.329979 0.100000
189.310000 16658229341.068850 0.100000
189.315000 16666560538.365141 0.100000
189.320000 16674895902.301655 0.100000
189.325000 16683235434.962231 0.100000
189.330000 16691579138.431751 0.100000
189.335000 16699927014.796144 0.100000
189.340000 16708279066.142378 0.100000
189.345000 16716635294.558464 0.100000
189.350000 16724995702.133461 0.100000
189.355000 16733360290.957472 0.100000
189.360000 16741729063.121643 0.100000
189.365000 16750102020.718166 0.100000
189.370000 16758479165.840282 0.100000
189.375000 16766860500.582277 0.100000
189.380000 16775246027.039484 0.100000
189.385000 16783635747.308285 0.100000
189.390000 16792029663.486111 0.100000
189.395000 16800427777.671440 0.100000
189.400000 16808830091.963800 0.100000
189.405000 16817236608.463772 0.100000
189.410000 16825647329.272984 0.100000
189.415000 16834062256.494114 0.100000
189.420000 16842481392.230896 0.100000
189.425000 16850904738.588114 0.100000
189.430000 16859332297.671604 0.100000
189.435000 16867764071.588257 0.100000
189.440000 16876200062.446016 0.100000
189.445000 16884640272.353878 0.100000
189.450000 16893084703.421896 0.100000
189.455000 16901533357.761179 0.100000
189.460000 16909986237.483889 0.100000
189.465000 16918443344.703245 0.100000
189.470000 16926904681.533527 0.100000
189.475000 16935370250.090067 0.100000
189.480000 16943840052.489258 0.100000
189.485000 16952314090.848549 0.100000
189.490000 16960792367.286451 0.100000
189.495000 16969274883.922535 0.100000
189.500000 16977761642.877428 0.100000
189.505000 16986252646.272820 0.100000
189.510000 16994747896.231461 0.100000
189.515000 17003247394.877165 0.100000
189.520000 17011751144.334806 0.100000
189.525000 17020259146.730322 0.100000
189.530000 17028771404.190714 0.100000
189.535000 17037287918.844046 0.100000
189.540000 17045808692.819445 0.100000
189.545000 17054333728.247107 0.100000
189.550000 17062863027.258289 0.100000
189.555000 17071396591.985317 0.100000
189.560000 17079934424.561583 0.100000
189.565000 17088476527.121542 0.100000
189.570000 17097022901.800722 0.100000
189.575000 17105573550.735718 0.100000
189.580000 17114128476.064190 0.100000
189.585000 17122687679.924870 0.100000
189.590000 17131251164.457560 0.100000
189.595000 17139818931.803129 0.100000
189.600000 17148390984.103521 0.100000
189.605000 17156967323.501749 0.100000
189.610000 17165547952.141897 0.100000
189.615000 17174132872.169123 0.100000
189.620000 17182722085.729656 0.100000
189.625000 17191315594.970798 0.100000
189.630000 17199913402.040932 0.100000
189.635000 17208515509.089504 0.100000
189.640000 17217121918.267044 0.100000
189.645000 17225732631.725151 0.100000
189.650000 17234347651.616508 0.100000
189.655000 17242966980.094868 0.100000
189.660000 17251590619.315060 0.100000
189.665000 17260218571.432999 0.100000
189.670000 17268850838.605671 0.100000
189.675000 17277487422.991142 0.100000
189.680000 17286128326.748558 0.100000
189.685000 17294773552.038147 0.100000
189.690000 17303423101.021214 0.100000
189.695000 17312076975.860146 0.100000
189.700000 17320735178.718410 0.100000
189.705000 17329397711.760559 0.100000
189.710000 17338064577.152229 0.100000
189.715000 17346735777.060131 0.100000
189.720000 17355411313.652069 0.100000
189.725000 17364091189.096924 0.100000
189.730000 17372775405.564667 0.100000
189.735000 17381463965.226353 0.100000
189.740000 17390156870.254120 0.100000
189.745000 17398854122.821198 0.100000
189.750000 17407555725.101894 0.100000
189.755000 17416261679.271614 0.100000
189.760000 17424971987.506844 0.100000
189.765000 17433686651.985161 0.100000
189.770000 17442405674.885231 0.100000
189.775000 17451129058.386810 0.100000
189.780000 17459856804.670746 0.100000
189.785000 17468588915.918976 0.100000
189.790000 17477325394.314526 0.100000
189.795000 17486066242.041515 0.100000
189.800000 17494811461.285156 0.100000
189.805000 17503561054.231750 0.100000
189.810000 17512315023.068703 0.100000
189.815000 17521073369.984501 0.100000
189.820000 17529836097.168732 0.100000
189.825000 17538603206.812080 0.100000
189.830000 17547374701.106319 0.100000
189.835000 17556150582.244328 0.100000
189.840000 17564930852.420071 0.100000
189.845000 17573715513.828621 0.100000
